round,bidder_id,top1_item,is_station_5_1,price_station_5_1
15,43,station_2_11,0,19.69722389233647
15,44,station_0_7,0,19.69722389233647
15,45,,0,19.69722389233647
15,46,,0,19.69722389233647
15,47,station_0_20,0,19.69722389233647
15,48,station_3_2,0,19.69722389233647
15,49,station_3_11,0,19.69722389233647
16,0,station_3_6,0,19.69722389233647
16,1,,0,19.69722389233647
16,2,station_1_19,0,19.69722389233647
16,3,station_5_2,0,19.69722389233647
16,4,station_4_7,0,19.69722389233647
16,5,station_3_13,0,19.69722389233647
16,6,station_0_17,0,19.69722389233647
16,7,station_4_9,0,19.69722389233647
16,8,station_4_0,0,19.69722389233647
16,9,station_1_12,0,19.69722389233647
16,10,station_2_17,0,19.69722389233647
16,11,station_0_5,0,19.69722389233647
16,12,station_3_1,0,19.69722389233647
16,13,station_1_9,0,19.69722389233647
16,14,station_2_21,0,19.69722389233647
16,15,station_0_1,0,19.69722389233647
16,16,,0,19.69722389233647
16,17,station_5_15,0,19.69722389233647
16,18,,0,19.69722389233647
16,19,,0,19.69722389233647
16,20,station_0_6,0,19.69722389233647
16,21,station_5_8,0,19.69722389233647
16,22,station_1_20,0,19.69722389233647
16,23,station_1_18,0,19.69722389233647
16,24,station_4_3,0,19.69722389233647
16,25,station_5_12,0,19.69722389233647
16,26,station_0_19,0,19.69722389233647
16,27,station_3_3,0,19.69722389233647
16,28,station_0_3,0,19.69722389233647
16,29,station_1_10,0,19.69722389233647
16,30,station_5_17,0,19.69722389233647
16,31,station_5_19,0,19.69722389233647
16,32,station_5_5,0,19.69722389233647
16,33,station_3_9,0,19.69722389233647
16,34,,0,19.69722389233647
16,35,,0,19.69722389233647
16,36,station_5_1,1,19.69722389233647
16,37,,0,19.69722389233647
16,38,station_2_19,0,19.69722389233647
16,39,,0,19.69722389233647
16,40,,0,19.69722389233647
16,41,station_3_14,0,19.69722389233647
16,42,station_5_18,0,19.69722389233647
16,43,station_2_11,0,19.69722389233647
16,44,station_0_7,0,19.69722389233647
16,45,,0,19.69722389233647
16,46,,0,19.69722389233647
16,47,station_0_20,0,19.69722389233647
16,48,station_3_2,0,19.69722389233647
16,49,station_3_11,0,19.69722389233647
17,0,station_3_6,0,19.69722389233647
17,1,,0,19.69722389233647
17,2,station_1_19,0,19.69722389233647
17,3,station_5_2,0,19.69722389233647
17,4,station_4_7,0,19.69722389233647
17,5,station_3_13,0,19.69722389233647
17,6,station_0_17,0,19.69722389233647
17,7,station_4_9,0,19.69722389233647
17,8,station_4_0,0,19.69722389233647
17,9,station_1_12,0,19.69722389233647
17,10,station_2_17,0,19.69722389233647
17,11,station_0_5,0,19.69722389233647
17,12,station_3_1,0,19.69722389233647
17,13,station_1_9,0,19.69722389233647
17,14,station_2_21,0,19.69722389233647
17,15,station_0_1,0,19.69722389233647
17,16,,0,19.69722389233647
17,17,station_5_15,0,19.69722389233647
17,18,,0,19.69722389233647
17,19,,0,19.69722389233647
17,20,station_0_6,0,19.69722389233647
17,21,station_5_8,0,19.69722389233647
17,22,station_1_20,0,19.69722389233647
17,23,station_1_18,0,19.69722389233647
17,24,station_4_3,0,19.69722389233647
17,25,station_5_12,0,19.69722389233647
17,26,station_0_19,0,19.69722389233647
17,27,station_3_3,0,19.69722389233647
17,28,station_0_3,0,19.69722389233647
17,29,station_1_10,0,19.69722389233647
17,30,station_5_17,0,19.69722389233647
17,31,station_5_19,0,19.69722389233647
17,32,station_5_5,0,19.69722389233647
17,33,station_3_9,0,19.69722389233647
17,34,,0,19.69722389233647
17,35,,0,19.69722389233647
17,36,station_5_1,1,19.69722389233647
17,37,,0,19.69722389233647
17,38,station_2_19,0,19.69722389233647
17,39,,0,19.69722389233647
17,40,,0,19.69722389233647
17,41,station_3_14,0,19.69722389233647
17,42,station_5_18,0,19.69722389233647
17,43,station_2_11,0,19.69722389233647
17,44,station_0_7,0,19.69722389233647
17,45,,0,19.69722389233647
17,46,,0,19.69722389233647
17,47,station_0_20,0,19.69722389233647
17,48,station_3_2,0,19.69722389233647
17,49,station_3_11,0,19.69722389233647
18,0,station_3_6,0,19.69722389233647
18,1,,0,19.69722389233647
18,2,station_1_19,0,19.69722389233647
18,3,station_5_2,0,19.69722389233647
18,4,station_4_7,0,19.69722389233647
18,5,station_3_13,0,19.69722389233647
18,6,station_0_17,0,19.69722389233647
18,7,station_4_9,0,19.69722389233647
18,8,station_4_0,0,19.69722389233647
18,9,station_1_12,0,19.69722389233647
18,10,station_2_17,0,19.69722389233647
18,11,station_0_5,0,19.69722389233647
18,12,station_3_1,0,19.69722389233647
18,13,station_1_9,0,19.69722389233647
18,14,station_2_21,0,19.69722389233647
18,15,station_0_1,0,19.69722389233647
18,16,,0,19.69722389233647
18,17,station_5_15,0,19.69722389233647
18,18,,0,19.69722389233647
18,19,,0,19.69722389233647
18,20,station_0_6,0,19.69722389233647
18,21,station_5_8,0,19.69722389233647
18,22,station_1_20,0,19.69722389233647
18,23,station_1_18,0,19.69722389233647
18,24,station_4_3,0,19.69722389233647
18,25,station_5_12,0,19.69722389233647
18,26,station_0_19,0,19.69722389233647
18,27,station_3_3,0,19.69722389233647
18,28,station_0_3,0,19.69722389233647
18,29,station_1_10,0,19.69722389233647
18,30,station_5_17,0,19.69722389233647
18,31,station_5_19,0,19.69722389233647
18,32,station_5_5,0,19.69722389233647
18,33,station_3_9,0,19.69722389233647
18,34,,0,19.69722389233647
18,35,,0,19.69722389233647
18,36,station_5_1,1,19.69722389233647
18,37,,0,19.69722389233647
18,38,station_2_19,0,19.69722389233647
18,39,,0,19.69722389233647
18,40,,0,19.69722389233647
18,41,station_3_14,0,19.69722389233647
18,42,station_5_18,0,19.69722389233647
18,43,station_2_11,0,19.69722389233647
18,44,station_0_7,0,19.69722389233647
18,45,,0,19.69722389233647
18,46,,0,19.69722389233647
18,47,station_0_20,0,19.69722389233647
18,48,station_3_2,0,19.69722389233647
18,49,station_3_11,0,19.69722389233647
19,0,station_3_6,0,19.69722389233647
19,1,,0,19.69722389233647
19,2,station_1_19,0,19.69722389233647
19,3,station_5_2,0,19.69722389233647
19,4,station_4_7,0,19.69722389233647
19,5,station_3_13,0,19.69722389233647
19,6,station_0_17,0,19.69722389233647
19,7,station_4_9,0,19.69722389233647
19,8,station_4_0,0,19.69722389233647
19,9,station_1_12,0,19.69722389233647
19,10,station_2_17,0,19.69722389233647
19,11,station_0_5,0,19.69722389233647
19,12,station_3_1,0,19.69722389233647
19,13,station_1_9,0,19.69722389233647
19,14,station_2_21,0,19.69722389233647
19,15,station_0_1,0,19.69722389233647
19,16,,0,19.69722389233647
19,17,station_5_15,0,19.69722389233647
19,18,,0,19.69722389233647
19,19,,0,19.69722389233647
19,20,station_0_6,0,19.69722389233647
19,21,station_5_8,0,19.69722389233647
19,22,station_1_20,0,19.69722389233647
19,23,station_1_18,0,19.69722389233647
19,24,station_4_3,0,19.69722389233647
19,25,station_5_12,0,19.69722389233647
19,26,station_0_19,0,19.69722389233647
19,27,station_3_3,0,19.69722389233647
19,28,station_0_3,0,19.69722389233647
19,29,station_1_10,0,19.69722389233647
19,30,station_5_17,0,19.69722389233647
19,31,station_5_19,0,19.69722389233647
19,32,station_5_5,0,19.69722389233647
19,33,station_3_9,0,19.69722389233647
19,34,,0,19.69722389233647
19,35,,0,19.69722389233647
19,36,station_5_1,1,19.69722389233647
19,37,,0,19.69722389233647
19,38,station_2_19,0,19.69722389233647
19,39,,0,19.69722389233647
19,40,,0,19.69722389233647
19,41,station_3_14,0,19.69722389233647
19,42,station_5_18,0,19.69722389233647
19,43,station_2_11,0,19.69722389233647
19,44,station_0_7,0,19.69722389233647
19,45,,0,19.69722389233647
19,46,,0,19.69722389233647
19,47,station_0_20,0,19.69722389233647
19,48,station_3_2,0,19.69722389233647
19,49,station_3_11,0,19.69722389233647
20,0,station_3_6,0,19.69722389233647
20,1,,0,19.69722389233647
20,2,station_1_19,0,19.69722389233647
20,3,station_5_2,0,19.69722389233647
20,4,station_4_7,0,19.69722389233647
20,5,station_3_13,0,19.69722389233647
20,6,station_0_17,0,19.69722389233647
20,7,station_4_9,0,19.69722389233647
20,8,station_4_0,0,19.69722389233647
20,9,station_1_12,0,19.69722389233647
20,10,station_2_17,0,19.69722389233647
20,11,station_0_5,0,19.69722389233647
20,12,station_3_1,0,19.69722389233647
20,13,station_1_9,0,19.69722389233647
20,14,station_2_21,0,19.69722389233647
20,15,station_0_1,0,19.69722389233647
20,16,,0,19.69722389233647
20,17,station_5_15,0,19.69722389233647
20,18,,0,19.69722389233647
20,19,,0,19.69722389233647
20,20,station_0_6,0,19.69722389233647
20,21,station_5_8,0,19.69722389233647
20,22,station_1_20,0,19.69722389233647
20,23,station_1_18,0,19.69722389233647
20,24,station_4_3,0,19.69722389233647
20,25,station_5_12,0,19.69722389233647
20,26,station_0_19,0,19.69722389233647
20,27,station_3_3,0,19.69722389233647
20,28,station_0_3,0,19.69722389233647
20,29,station_1_10,0,19.69722389233647
20,30,station_5_17,0,19.69722389233647
20,31,station_5_19,0,19.69722389233647
20,32,station_5_5,0,19.69722389233647
20,33,station_3_9,0,19.69722389233647
20,34,,0,19.69722389233647
20,35,,0,19.69722389233647
20,36,station_5_1,1,19.69722389233647
20,37,,0,19.69722389233647
20,38,station_2_19,0,19.69722389233647
20,39,,0,19.69722389233647
20,40,,0,19.69722389233647
20,41,station_3_14,0,19.69722389233647
20,42,station_5_18,0,19.69722389233647
20,43,station_2_11,0,19.69722389233647
20,44,station_0_7,0,19.69722389233647
20,45,,0,19.69722389233647
20,46,,0,19.69722389233647
20,47,station_0_20,0,19.69722389233647
20,48,station_3_2,0,19.69722389233647
20,49,station_3_11,0,19.69722389233647
21,0,station_3_6,0,19.69722389233647
21,1,,0,19.69722389233647
21,2,station_1_19,0,19.69722389233647
21,3,station_5_2,0,19.69722389233647
21,4,station_4_7,0,19.69722389233647
21,5,station_3_13,0,19.69722389233647
21,6,station_0_17,0,19.69722389233647
21,7,station_4_9,0,19.69722389233647
21,8,station_4_0,0,19.69722389233647
21,9,station_1_12,0,19.69722389233647
21,10,station_2_17,0,19.69722389233647
21,11,station_0_5,0,19.69722389233647
21,12,station_3_1,0,19.69722389233647
21,13,station_1_9,0,19.69722389233647
21,14,station_2_21,0,19.69722389233647
21,15,station_0_1,0,19.69722389233647
21,16,,0,19.69722389233647
21,17,station_5_15,0,19.69722389233647
21,18,,0,19.69722389233647
21,19,,0,19.69722389233647
21,20,station_0_6,0,19.69722389233647
21,21,station_5_8,0,19.69722389233647
21,22,station_1_20,0,19.69722389233647
21,23,station_1_18,0,19.69722389233647
21,24,station_4_3,0,19.69722389233647
21,25,station_5_12,0,19.69722389233647
21,26,station_0_19,0,19.69722389233647
21,27,station_3_3,0,19.69722389233647
21,28,station_0_3,0,19.69722389233647
21,29,station_1_10,0,19.69722389233647
21,30,station_5_17,0,19.69722389233647
21,31,station_5_19,0,19.69722389233647
21,32,station_5_5,0,19.69722389233647
21,33,station_3_9,0,19.69722389233647
21,34,,0,19.69722389233647
21,35,,0,19.69722389233647
21,36,station_5_1,1,19.69722389233647
21,37,,0,19.69722389233647
21,38,station_2_19,0,19.69722389233647
21,39,,0,19.69722389233647
21,40,,0,19.69722389233647
21,41,station_3_14,0,19.69722389233647
21,42,station_5_18,0,19.69722389233647
21,43,station_2_11,0,19.69722389233647
21,44,station_0_7,0,19.69722389233647
21,45,,0,19.69722389233647
21,46,,0,19.69722389233647
21,47,station_0_20,0,19.69722389233647
21,48,station_3_2,0,19.69722389233647
21,49,station_3_11,0,19.69722389233647
22,0,station_3_6,0,19.69722389233647
22,1,,0,19.69722389233647
22,2,station_1_19,0,19.69722389233647
22,3,station_5_2,0,19.69722389233647
22,4,station_4_7,0,19.69722389233647
22,5,station_3_13,0,19.69722389233647
22,6,station_0_17,0,19.69722389233647
22,7,station_4_9,0,19.69722389233647
22,8,station_4_0,0,19.69722389233647
22,9,station_1_12,0,19.69722389233647
22,10,station_2_17,0,19.69722389233647
22,11,station_0_5,0,19.69722389233647
22,12,station_3_1,0,19.69722389233647
22,13,station_1_9,0,19.69722389233647
22,14,station_2_21,0,19.69722389233647
22,15,station_0_1,0,19.69722389233647
22,16,,0,19.69722389233647
22,17,station_5_15,0,19.69722389233647
22,18,,0,19.69722389233647
22,19,,0,19.69722389233647
22,20,station_0_6,0,19.69722389233647
22,21,station_5_8,0,19.69722389233647
22,22,station_1_20,0,19.69722389233647
22,23,station_1_18,0,19.69722389233647
22,24,station_4_3,0,19.69722389233647
22,25,station_5_12,0,19.69722389233647
22,26,station_0_19,0,19.69722389233647
22,27,station_3_3,0,19.69722389233647
22,28,station_0_3,0,19.69722389233647
22,29,station_1_10,0,19.69722389233647
22,30,station_5_17,0,19.69722389233647
22,31,station_5_19,0,19.69722389233647
22,32,station_5_5,0,19.69722389233647
22,33,station_3_9,0,19.69722389233647
22,34,,0,19.69722389233647
22,35,,0,19.69722389233647
22,36,station_5_1,1,19.69722389233647
22,37,,0,19.69722389233647
22,38,station_2_19,0,19.69722389233647
22,39,,0,19.69722389233647
22,40,,0,19.69722389233647
22,41,station_3_14,0,19.69722389233647
22,42,station_5_18,0,19.69722389233647
22,43,station_2_11,0,19.69722389233647
22,44,station_0_7,0,19.69722389233647
22,45,,0,19.69722389233647
22,46,,0,19.69722389233647
22,47,station_0_20,0,19.69722389233647
22,48,station_3_2,0,19.69722389233647
22,49,station_3_11,0,19.69722389233647
23,0,station_3_6,0,19.69722389233647
23,1,,0,19.69722389233647
23,2,station_1_19,0,19.69722389233647
23,3,station_5_2,0,19.69722389233647
23,4,station_4_7,0,19.69722389233647
23,5,station_3_13,0,19.69722389233647
23,6,station_0_17,0,19.69722389233647
23,7,station_4_9,0,19.69722389233647
23,8,station_4_0,0,19.69722389233647
23,9,station_1_12,0,19.69722389233647
23,10,station_2_17,0,19.69722389233647
23,11,station_0_5,0,19.69722389233647
23,12,station_3_1,0,19.69722389233647
23,13,station_1_9,0,19.69722389233647
23,14,station_2_21,0,19.69722389233647
23,15,station_0_1,0,19.69722389233647
23,16,,0,19.69722389233647
23,17,station_5_15,0,19.69722389233647
23,18,,0,19.69722389233647
23,19,,0,19.69722389233647
23,20,station_0_6,0,19.69722389233647
23,21,station_5_8,0,19.69722389233647
23,22,station_1_20,0,19.69722389233647
23,23,station_1_18,0,19.69722389233647
23,24,station_4_3,0,19.69722389233647
23,25,station_5_12,0,19.69722389233647
23,26,station_0_19,0,19.69722389233647
23,27,station_3_3,0,19.69722389233647
23,28,station_0_3,0,19.69722389233647
23,29,station_1_10,0,19.69722389233647
23,30,station_5_17,0,19.69722389233647
23,31,station_5_19,0,19.69722389233647
23,32,station_5_5,0,19.69722389233647
23,33,station_3_9,0,19.69722389233647
23,34,,0,19.69722389233647
23,35,,0,19.69722389233647
23,36,station_5_1,1,19.69722389233647
23,37,,0,19.69722389233647
23,38,station_2_19,0,19.69722389233647
23,39,,0,19.69722389233647
23,40,,0,19.69722389233647
23,41,station_3_14,0,19.69722389233647
23,42,station_5_18,0,19.69722389233647
23,43,station_2_11,0,19.69722389233647
23,44,station_0_7,0,19.69722389233647
23,45,,0,19.69722389233647
23,46,,0,19.69722389233647
23,47,station_0_20,0,19.69722389233647
23,48,station_3_2,0,19.69722389233647
23,49,station_3_11,0,19.69722389233647
24,0,station_3_6,0,19.69722389233647
24,1,,0,19.69722389233647
24,2,station_1_19,0,19.69722389233647
24,3,station_5_2,0,19.69722389233647
24,4,station_4_7,0,19.69722389233647
24,5,station_3_13,0,19.69722389233647
24,6,station_0_17,0,19.69722389233647
24,7,station_4_9,0,19.69722389233647
24,8,station_4_0,0,19.69722389233647
24,9,station_1_12,0,19.69722389233647
24,10,station_2_17,0,19.69722389233647
24,11,station_0_5,0,19.69722389233647
24,12,station_3_1,0,19.69722389233647
24,13,station_1_9,0,19.69722389233647
24,14,station_2_21,0,19.69722389233647
24,15,station_0_1,0,19.69722389233647
24,16,,0,19.69722389233647
24,17,station_5_15,0,19.69722389233647
24,18,,0,19.69722389233647
24,19,,0,19.69722389233647
24,20,station_0_6,0,19.69722389233647
24,21,station_5_8,0,19.69722389233647
24,22,station_1_20,0,19.69722389233647
24,23,station_1_18,0,19.69722389233647
24,24,station_4_3,0,19.69722389233647
24,25,station_5_12,0,19.69722389233647
24,26,station_0_19,0,19.69722389233647
24,27,station_3_3,0,19.69722389233647
24,28,station_0_3,0,19.69722389233647
24,29,station_1_10,0,19.69722389233647
24,30,station_5_17,0,19.69722389233647
24,31,station_5_19,0,19.69722389233647
24,32,station_5_5,0,19.69722389233647
24,33,station_3_9,0,19.69722389233647
24,34,,0,19.69722389233647
24,35,,0,19.69722389233647
24,36,station_5_1,1,19.69722389233647
24,37,,0,19.69722389233647
24,38,station_2_19,0,19.69722389233647
24,39,,0,19.69722389233647
24,40,,0,19.69722389233647
24,41,station_3_14,0,19.69722389233647
24,42,station_5_18,0,19.69722389233647
24,43,station_2_11,0,19.69722389233647
24,44,station_0_7,0,19.69722389233647
24,45,,0,19.69722389233647
24,46,,0,19.69722389233647
24,47,station_0_20,0,19.69722389233647
24,48,station_3_2,0,19.69722389233647
24,49,station_3_11,0,19.69722389233647
25,0,station_3_6,0,19.69722389233647
25,1,,0,19.69722389233647
25,2,station_1_19,0,19.69722389233647
25,3,station_5_2,0,19.69722389233647
25,4,station_4_7,0,19.69722389233647
25,5,station_3_13,0,19.69722389233647
25,6,station_0_17,0,19.69722389233647
25,7,station_4_9,0,19.69722389233647
25,8,station_4_0,0,19.69722389233647
25,9,station_1_12,0,19.69722389233647
25,10,station_2_17,0,19.69722389233647
25,11,station_0_5,0,19.69722389233647
25,12,station_3_1,0,19.69722389233647
25,13,station_1_9,0,19.69722389233647
25,14,station_2_21,0,19.69722389233647
25,15,station_0_1,0,19.69722389233647
25,16,,0,19.69722389233647
25,17,station_5_15,0,19.69722389233647
25,18,,0,19.69722389233647
25,19,,0,19.69722389233647
25,20,station_0_6,0,19.69722389233647
25,21,station_5_8,0,19.69722389233647
25,22,station_1_20,0,19.69722389233647
25,23,station_1_18,0,19.69722389233647
25,24,station_4_3,0,19.69722389233647
25,25,station_5_12,0,19.69722389233647
25,26,station_0_19,0,19.69722389233647
25,27,station_3_3,0,19.69722389233647
25,28,station_0_3,0,19.69722389233647
25,29,station_1_10,0,19.69722389233647
25,30,station_5_17,0,19.69722389233647
25,31,station_5_19,0,19.69722389233647
25,32,station_5_5,0,19.69722389233647
25,33,station_3_9,0,19.69722389233647
25,34,,0,19.69722389233647
25,35,,0,19.69722389233647
25,36,station_5_1,1,19.69722389233647
25,37,,0,19.69722389233647
25,38,station_2_19,0,19.69722389233647
25,39,,0,19.69722389233647
25,40,,0,19.69722389233647
25,41,station_3_14,0,19.69722389233647
25,42,station_5_18,0,19.69722389233647
25,43,station_2_11,0,19.69722389233647
25,44,station_0_7,0,19.69722389233647
25,45,,0,19.69722389233647
25,46,,0,19.69722389233647
25,47,station_0_20,0,19.69722389233647
25,48,station_3_2,0,19.69722389233647
25,49,station_3_11,0,19.69722389233647
26,0,station_3_6,0,19.69722389233647
26,1,,0,19.69722389233647
26,2,station_1_19,0,19.69722389233647
26,3,station_5_2,0,19.69722389233647
26,4,station_4_7,0,19.69722389233647
26,5,station_3_13,0,19.69722389233647
26,6,station_0_17,0,19.69722389233647
26,7,station_4_9,0,19.69722389233647
26,8,station_4_0,0,19.69722389233647
26,9,station_1_12,0,19.69722389233647
26,10,station_2_17,0,19.69722389233647
26,11,station_0_5,0,19.69722389233647
26,12,station_3_1,0,19.69722389233647
26,13,station_1_9,0,19.69722389233647
26,14,station_2_21,0,19.69722389233647
26,15,station_0_1,0,19.69722389233647
26,16,,0,19.69722389233647
26,17,station_5_15,0,19.69722389233647
26,18,,0,19.69722389233647
26,19,,0,19.69722389233647
26,20,station_0_6,0,19.69722389233647
26,21,station_5_8,0,19.69722389233647
26,22,station_1_20,0,19.69722389233647
26,23,station_1_18,0,19.69722389233647
26,24,station_4_3,0,19.69722389233647
26,25,station_5_12,0,19.69722389233647
26,26,station_0_19,0,19.69722389233647
26,27,station_3_3,0,19.69722389233647
26,28,station_0_3,0,19.69722389233647
26,29,station_1_10,0,19.69722389233647
26,30,station_5_17,0,19.69722389233647
26,31,station_5_19,0,19.69722389233647
26,32,station_5_5,0,19.69722389233647
26,33,station_3_9,0,19.69722389233647
26,34,,0,19.69722389233647
26,35,,0,19.69722389233647
26,36,station_5_1,1,19.69722389233647
26,37,,0,19.69722389233647
26,38,station_2_19,0,19.69722389233647
26,39,,0,19.69722389233647
26,40,,0,19.69722389233647
26,41,station_3_14,0,19.69722389233647
26,42,station_5_18,0,19.69722389233647
26,43,station_2_11,0,19.69722389233647
26,44,station_0_7,0,19.69722389233647
26,45,,0,19.69722389233647
26,46,,0,19.69722389233647
26,47,station_0_20,0,19.69722389233647
26,48,station_3_2,0,19.69722389233647
26,49,station_3_11,0,19.69722389233647
27,0,station_3_6,0,19.69722389233647
27,1,,0,19.69722389233647
27,2,station_1_19,0,19.69722389233647
27,3,station_5_2,0,19.69722389233647
27,4,station_4_7,0,19.69722389233647
27,5,station_3_13,0,19.69722389233647
27,6,station_0_17,0,19.69722389233647
27,7,station_4_9,0,19.69722389233647
27,8,station_4_0,0,19.69722389233647
27,9,station_1_12,0,19.69722389233647
27,10,station_2_17,0,19.69722389233647
27,11,station_0_5,0,19.69722389233647
27,12,station_3_1,0,19.69722389233647
27,13,station_1_9,0,19.69722389233647
27,14,station_2_21,0,19.69722389233647
27,15,station_0_1,0,19.69722389233647
27,16,,0,19.69722389233647
27,17,station_5_15,0,19.69722389233647
27,18,,0,19.69722389233647
27,19,,0,19.69722389233647
27,20,station_0_6,0,19.69722389233647
27,21,station_5_8,0,19.69722389233647
27,22,station_1_20,0,19.69722389233647
27,23,station_1_18,0,19.69722389233647
27,24,station_4_3,0,19.69722389233647
27,25,station_5_12,0,19.69722389233647
27,26,station_0_19,0,19.69722389233647
27,27,station_3_3,0,19.69722389233647
27,28,station_0_3,0,19.69722389233647
27,29,station_1_10,0,19.69722389233647
27,30,station_5_17,0,19.69722389233647
27,31,station_5_19,0,19.69722389233647
27,32,station_5_5,0,19.69722389233647
27,33,station_3_9,0,19.69722389233647
27,34,,0,19.69722389233647
27,35,,0,19.69722389233647
27,36,station_5_1,1,19.69722389233647
27,37,,0,19.69722389233647
27,38,station_2_19,0,19.69722389233647
27,39,,0,19.69722389233647
27,40,,0,19.69722389233647
27,41,station_3_14,0,19.69722389233647
27,42,station_5_18,0,19.69722389233647
27,43,station_2_11,0,19.69722389233647
27,44,station_0_7,0,19.69722389233647
27,45,,0,19.69722389233647
27,46,,0,19.69722389233647
27,47,station_0_20,0,19.69722389233647
27,48,station_3_2,0,19.69722389233647
27,49,station_3_11,0,19.69722389233647
28,0,station_3_6,0,19.69722389233647
28,1,,0,19.69722389233647
28,2,station_1_19,0,19.69722389233647
28,3,station_5_2,0,19.69722389233647
28,4,station_4_7,0,19.69722389233647
28,5,station_3_13,0,19.69722389233647
28,6,station_0_17,0,19.69722389233647
28,7,station_4_9,0,19.69722389233647
28,8,station_4_0,0,19.69722389233647
28,9,station_1_12,0,19.69722389233647
28,10,station_2_17,0,19.69722389233647
28,11,station_0_5,0,19.69722389233647
28,12,station_3_1,0,19.69722389233647
28,13,station_1_9,0,19.69722389233647
28,14,station_2_21,0,19.69722389233647
28,15,station_0_1,0,19.69722389233647
28,16,,0,19.69722389233647
28,17,station_5_15,0,19.69722389233647
28,18,,0,19.69722389233647
28,19,,0,19.69722389233647
28,20,station_0_6,0,19.69722389233647
28,21,station_5_8,0,19.69722389233647
28,22,station_1_20,0,19.69722389233647
28,23,station_1_18,0,19.69722389233647
28,24,station_4_3,0,19.69722389233647
28,25,station_5_12,0,19.69722389233647
28,26,station_0_19,0,19.69722389233647
28,27,station_3_3,0,19.69722389233647
28,28,station_0_3,0,19.69722389233647
28,29,station_1_10,0,19.69722389233647
28,30,station_5_17,0,19.69722389233647
28,31,station_5_19,0,19.69722389233647
28,32,station_5_5,0,19.69722389233647
28,33,station_3_9,0,19.69722389233647
28,34,,0,19.69722389233647
28,35,,0,19.69722389233647
28,36,station_5_1,1,19.69722389233647
28,37,,0,19.69722389233647
28,38,station_2_19,0,19.69722389233647
28,39,,0,19.69722389233647
28,40,,0,19.69722389233647
28,41,station_3_14,0,19.69722389233647
28,42,station_5_18,0,19.69722389233647
28,43,station_2_11,0,19.69722389233647
28,44,station_0_7,0,19.69722389233647
28,45,,0,19.69722389233647
28,46,,0,19.69722389233647
28,47,station_0_20,0,19.69722389233647
28,48,station_3_2,0,19.69722389233647
28,49,station_3_11,0,19.69722389233647
29,0,station_3_6,0,19.69722389233647
29,1,,0,19.69722389233647
29,2,station_1_19,0,19.69722389233647
29,3,station_5_2,0,19.69722389233647
29,4,station_4_7,0,19.69722389233647
29,5,station_3_13,0,19.69722389233647
29,6,station_0_17,0,19.69722389233647
29,7,station_4_9,0,19.69722389233647
29,8,station_4_0,0,19.69722389233647
29,9,station_1_12,0,19.69722389233647
29,10,station_2_17,0,19.69722389233647
29,11,station_0_5,0,19.69722389233647
29,12,station_3_1,0,19.69722389233647
29,13,station_1_9,0,19.69722389233647
29,14,station_2_21,0,19.69722389233647
29,15,station_0_1,0,19.69722389233647
29,16,,0,19.69722389233647
29,17,station_5_15,0,19.69722389233647
29,18,,0,19.69722389233647
29,19,,0,19.69722389233647
29,20,station_0_6,0,19.69722389233647
29,21,station_5_8,0,19.69722389233647
29,22,station_1_20,0,19.69722389233647
29,23,station_1_18,0,19.69722389233647
29,24,station_4_3,0,19.69722389233647
29,25,station_5_12,0,19.69722389233647
29,26,station_0_19,0,19.69722389233647
29,27,station_3_3,0,19.69722389233647
29,28,station_0_3,0,19.69722389233647
29,29,station_1_10,0,19.69722389233647
29,30,station_5_17,0,19.69722389233647
29,31,station_5_19,0,19.69722389233647
29,32,station_5_5,0,19.69722389233647
29,33,station_3_9,0,19.69722389233647
29,34,,0,19.69722389233647
29,35,,0,19.69722389233647
29,36,station_5_1,1,19.69722389233647
29,37,,0,19.69722389233647
29,38,station_2_19,0,19.69722389233647
29,39,,0,19.69722389233647
29,40,,0,19.69722389233647
29,41,station_3_14,0,19.69722389233647
29,42,station_5_18,0,19.69722389233647
29,43,station_2_11,0,19.69722389233647
29,44,station_0_7,0,19.69722389233647
29,45,,0,19.69722389233647
29,46,,0,19.69722389233647
29,47,station_0_20,0,19.69722389233647
29,48,station_3_2,0,19.69722389233647
29,49,station_3_11,0,19.69722389233647
30,0,station_3_6,0,19.69722389233647
30,1,,0,19.69722389233647
30,2,station_1_19,0,19.69722389233647
30,3,station_5_2,0,19.69722389233647
30,4,station_4_7,0,19.69722389233647
30,5,station_3_13,0,19.69722389233647
30,6,station_0_17,0,19.69722389233647
30,7,station_4_9,0,19.69722389233647
30,8,station_4_0,0,19.69722389233647
30,9,station_1_12,0,19.69722389233647
30,10,station_2_17,0,19.69722389233647
30,11,station_0_5,0,19.69722389233647
30,12,station_3_1,0,19.69722389233647
30,13,station_1_9,0,19.69722389233647
30,14,station_2_21,0,19.69722389233647
30,15,station_0_1,0,19.69722389233647
30,16,,0,19.69722389233647
30,17,station_5_15,0,19.69722389233647
30,18,,0,19.69722389233647
30,19,,0,19.69722389233647
30,20,station_0_6,0,19.69722389233647
30,21,station_5_8,0,19.69722389233647
30,22,station_1_20,0,19.69722389233647
30,23,station_1_18,0,19.69722389233647
30,24,station_4_3,0,19.69722389233647
30,25,station_5_12,0,19.69722389233647
30,26,station_0_19,0,19.69722389233647
30,27,station_3_3,0,19.69722389233647
30,28,station_0_3,0,19.69722389233647
30,29,station_1_10,0,19.69722389233647
30,30,station_5_17,0,19.69722389233647
